video_path,condition,duration,dyad,mouth_fit,eye_fit,genuineness,category,block,audio_path
./stimuli/original/14_2.mov,true,7,14,0.4572036208800272,-0.1681404751306418,0.4,miss,original,./stimuli/audio/14/2_audio.wav
./stimuli/mouth/14_2.mov,true,7,14,0.4572036208800272,-0.1681404751306418,0.4,miss,mouth,./stimuli/audio/14/2_audio.wav
./stimuli/eyes/14_2.mov,true,7,14,0.4572036208800272,-0.1681404751306418,0.4,miss,eyes,./stimuli/audio/14/2_audio.wav
./stimuli/nods/14_2.mov,true,7,14,0.4572036208800272,-0.1681404751306418,0.4,miss,nods,./stimuli/audio/14/2_audio.wav
./stimuli/original/46_2.mov,true,8,46,0.22314361077696993,-0.37187593532122043,0.4,miss,original,./stimuli/audio/46/2_audio.wav
./stimuli/mouth/46_2.mov,true,8,46,0.22314361077696993,-0.37187593532122043,0.4,miss,mouth,./stimuli/audio/46/2_audio.wav
./stimuli/eyes/46_2.mov,true,8,46,0.22314361077696993,-0.37187593532122043,0.4,miss,eyes,./stimuli/audio/46/2_audio.wav
./stimuli/nods/46_2.mov,true,8,46,0.22314361077696993,-0.37187593532122043,0.4,miss,nods,./stimuli/audio/46/2_audio.wav
./stimuli/original/60_1.mov,true,6,60,0.4126687774525441,-0.0869895238350049,0.3333333333333333,miss,original,./stimuli/audio/60/1_audio.wav
./stimuli/mouth/60_1.mov,true,6,60,0.4126687774525441,-0.0869895238350049,0.3333333333333333,miss,mouth,./stimuli/audio/60/1_audio.wav
./stimuli/eyes/60_1.mov,true,6,60,0.4126687774525441,-0.0869895238350049,0.3333333333333333,miss,eyes,./stimuli/audio/60/1_audio.wav
./stimuli/nods/60_1.mov,true,6,60,0.4126687774525441,-0.0869895238350049,0.3333333333333333,miss,nods,./stimuli/audio/60/1_audio.wav
./stimuli/original/3_1_6.mov,fake,7,3,-0.4642603847610854,0.43942074913705,0.25,cr,original,./stimuli/audio/3/1_6_audio.wav
./stimuli/mouth/3_1_6.mov,fake,7,3,-0.4642603847610854,0.43942074913705,0.25,cr,mouth,./stimuli/audio/3/1_6_audio.wav
./stimuli/eyes/3_1_6.mov,fake,7,3,-0.4642603847610854,0.43942074913705,0.25,cr,eyes,./stimuli/audio/3/1_6_audio.wav
./stimuli/nods/3_1_6.mov,fake,7,3,-0.4642603847610854,0.43942074913705,0.25,cr,nods,./stimuli/audio/3/1_6_audio.wav
./stimuli/original/1_2_4_3_3.mov,fake,10,1,-0.3042674796373409,0.2984003203761494,0.3333333333333333,cr,original,./stimuli/audio/1/2_4_3_3_audio.wav
./stimuli/mouth/1_2_4_3_3.mov,fake,10,1,-0.3042674796373409,0.2984003203761494,0.3333333333333333,cr,mouth,./stimuli/audio/1/2_4_3_3_audio.wav
./stimuli/eyes/1_2_4_3_3.mov,fake,10,1,-0.3042674796373409,0.2984003203761494,0.3333333333333333,cr,eyes,./stimuli/audio/1/2_4_3_3_audio.wav
./stimuli/nods/1_2_4_3_3.mov,fake,10,1,-0.3042674796373409,0.2984003203761494,0.3333333333333333,cr,nods,./stimuli/audio/1/2_4_3_3_audio.wav
./stimuli/original/11_12_4_15_4.mov,fake,11,11,-0.44589938150044073,0.3329780195541019,0.2857142857142857,cr,original,./stimuli/audio/11/12_4_15_4_audio.wav
./stimuli/mouth/11_12_4_15_4.mov,fake,11,11,-0.44589938150044073,0.3329780195541019,0.2857142857142857,cr,mouth,./stimuli/audio/11/12_4_15_4_audio.wav
./stimuli/eyes/11_12_4_15_4.mov,fake,11,11,-0.44589938150044073,0.3329780195541019,0.2857142857142857,cr,eyes,./stimuli/audio/11/12_4_15_4_audio.wav
./stimuli/nods/11_12_4_15_4.mov,fake,11,11,-0.44589938150044073,0.3329780195541019,0.2857142857142857,cr,nods,./stimuli/audio/11/12_4_15_4_audio.wav
./stimuli/original/19_17_2_25_2.mov,fake,10,19,-0.3062581015621111,0.3018231666755847,0.25,cr,original,./stimuli/audio/19/17_2_25_2_audio.wav
./stimuli/mouth/19_17_2_25_2.mov,fake,10,19,-0.3062581015621111,0.3018231666755847,0.25,cr,mouth,./stimuli/audio/19/17_2_25_2_audio.wav
./stimuli/eyes/19_17_2_25_2.mov,fake,10,19,-0.3062581015621111,0.3018231666755847,0.25,cr,eyes,./stimuli/audio/19/17_2_25_2_audio.wav
